num_txs,gas_used,num_users,proj_name,pct_txs,pct_gas_used,pct_users
7722,162162000,7480,0xe8ec2d34810fc4cacdb735d5f84cf88ecdd91adc - 0xe8ec2d34810fc4cacdb735d5f84cf88ecdd91adc,0.000071485632049861978204,0.000018439448887123024164,0.00056878829007868213
7719,1810349994,2192,0x4c36d2919e407f0cc2ee3c993ccf8ac26d9ce64e - 0x4c36d2919e407f0cc2ee3c993ccf8ac26d9ce64e,0.000071457859854038411002,0.00020585498564501223,0.00016668234383054428
7718,162078000,4186,0x7a20527ba5a749b3b054a821950bfcc2c01b959f - 0x7a20527ba5a749b3b054a821950bfcc2c01b959f,0.000071448602455430555268,0.000018429897243047850363,0.00031830852704135874
7716,1057927950,5,0x55eb58655f8202ff839487886fedba2a1eb7b2d7 - 0x55eb58655f8202ff839487886fedba2a1eb7b2d7,0.000071430087658214843800,0.00012029703851878888,0.000000380206076255803561
7715,2026831287,2769,0xeb113c5d09bfc3a7b27a75da4432fb3484f90c6a - 0xeb113c5d09bfc3a7b27a75da4432fb3484f90c6a,0.000071420830259606988066,0.00023047108397441001,0.00021055812503046401
7713,1596099126,292,0x5144aca278867ab6c04455464d8f6a2607e3c075 - 0x5144aca278867ab6c04455464d8f6a2607e3c075,0.000071402315462391276598,0.00018149250905057123,0.000022204034853338927939
7691,985913668,2823,skillstats - AbilityScores,0.000071198652693018450449,0.00011210829101886989,0.00021466435065402669
7678,1229669209,3715,sympathyforthedevils - SympathyForTheDevils,0.000071078306511116325907,0.00013982574541152982,0.00028249311465806205
7674,341618473,2852,IOTX - IoTeXNetwork,0.000071041276916684902970,0.000038845453138099658848,0.00021686954589631035
7667,1530330124,3551,angry_boars - AngryBoars,0.000070976475126429912832,0.00017401391264243559,0.00027002235535687169
7665,379140388,1401,C20 - 0x26e75307fc0c021472feb8f727839531f112f317,0.000070957960329214201364,0.000043112071913086861197,0.00010653374256687616
7660,1222377453,1,0x58418d6c83efab01ed78b0ac42e55af01ee77dba - 0x58418d6c83efab01ed78b0ac42e55af01ee77dba,0.000070911673336174922694,0.00013899659948301776,0.000000076041215251160712
7659,301101640,3503,LABS - 0x8b0e42f366ba502d787bb134478adfae966c8798,0.000070902415937567066960,0.000034238282092037083026,0.00026637237702481597
7651,1542045140,5320,dapperdinos - DINO,0.000070828356748704221088,0.00017534602768013757,0.00040453926513617499
7644,322191915,1606,MFT - MFT,0.000070763554958449230949,0.000036636458285460132436,0.00012212219169336410
7631,160251000,7631,0x548556bfa8c6f8062bdd383f8ce5a50cc930f2af - 0x548556bfa8c6f8062bdd383f8ce5a50cc930f2af,0.000070643208776547106407,0.000018222148984412820176,0.00058027051358160739
7621,160041000,1440,0x5bcbdfb6cc624b959c39a2d16110d1f2d9204f72 - 0x5bcbdfb6cc624b959c39a2d16110d1f2d9204f72,0.000070550634790468549067,0.000018198269874224885672,0.00010949934996167143
7618,1469487797,4138,0x127e479ac59a1ea76afdedf830fecc2909aa4cae - 0x127e479ac59a1ea76afdedf830fecc2909aa4cae,0.000070522862594644981865,0.00016709552868756253,0.00031465854870930303
7615,1915359385,5762,0x6f2235864cf897078fcdcc2854b76c482cd16874 - 0x6f2235864cf897078fcdcc2854b76c482cd16874,0.000070495090398821414663,0.00021779560859004508,0.00043814948227718802
7614,1016102403,965,0x4cec6dca972bb810a1af1ef3c8366b22b390c5bc - 0x4cec6dca972bb810a1af1ef3c8366b22b390c5bc,0.000070485833000213558928,0.00011554105354029539,0.000073379772717370087196
7613,1455610575,3722,0x4498118b7e1ab8bc9352037cf71f66b3151f4351 - 0x4498118b7e1ab8bc9352037cf71f66b3151f4351,0.000070476575601605703194,0.00016551754910070334,0.00028302540316482017
7610,159810000,7555,0xbb3fd383d1c5540e52ef0a7bcb9433375793aeaf - 0xbb3fd383d1c5540e52ef0a7bcb9433375793aeaf,0.000070448803405782135992,0.000018172002853018157717,0.00057449138122251918
7609,312847014,1533,KP3R - 0x1ceb5cb57c4d4e2b2433641b95dd330a33185a44,0.000070439546007174280258,0.000035573849139391849881,0.00011657118298002937
7608,945007287,1702,0x689cf22e945466340f2e0bfd80ac8ee398ab9ecf - 0x689cf22e945466340f2e0bfd80ac8ee398ab9ecf,0.000070430288608566424524,0.00010745682445082879,0.00012942214835747553
7606,2454329201,1482,mooncats - MoonCatAccessories,0.000070411773811350713056,0.00027908189251497263,0.00011269308100222018
7600,1518565807,3875,{cryptochicks} - 0x1981cc36b59cffdd24b01cc5d698daa75e367e04,0.000070356229419703578652,0.00017267619158563182,0.00029465970909824776
7600,339255154,1447,AERGO - 0x91af0fbb28aba7e31403cb457106ce79397fd4e6,0.000070356229419703578652,0.000038576720019955662731,0.00011003163846842955
7573,340185835,502,0xa00a4d5786a6e955e9539d01d78bf68f3271c050 - 0xa00a4d5786a6e955e9539d01d78bf68f3271c050,0.000070106279657291473833,0.000038682547801616696409,0.000038172690056082677484
7564,816997640,1261,0x325efafe8f40f4aaf264ea0a213f0f0003256e4e - 0x325efafe8f40f4aaf264ea0a213f0f0003256e4e,0.000070022963069820772227,0.000092900841280202125849,0.000095887972431713657983
7557,1058377749,4136,0xc787d7e5a33caaad31a1ae3c453f955142de145d - 0xc787d7e5a33caaad31a1ae3c453f955142de145d,0.000069958161279565782089,0.00012034818518490042,0.00031450646627880071
7539,308382224,2511,ATRI - 0xdacd69347de42babfaecd09dc88958378780fb62,0.000069791528104624378876,0.000035066157651887144666,0.00019093949149566455
7539,1165204734,4905,FLOKI - 0xb1f4b66104353ec63d8d59d3da42c0b4fb06e7f3,0.000069791528104624378876,0.00013249548683185197,0.00037298216080694329
7537,158277000,2179,0xb8ba36e591facee901ffd3d5d82df491551ad7ef - 0xb8ba36e591facee901ffd3d5d82df491551ad7ef,0.000069773013307408667408,0.000017997685348646235836,0.00016569380803227919
7535,740647385,4354,LDO - LDO,0.000069754498510192955940,0.000084219050080097852892,0.00033108345120355374
7524,382716491,2651,fuck_crystal - CRYST,0.000069652667125506542866,0.000043518710758707828551,0.00020158526163082705
7523,660717152,1,0x000000000000294a0d3b43ec78199a84587ae012 - 0x000000000000294a0d3b43ec78199a84587ae012,0.000069643409726898687131,0.000075130179407934620931,0.000000076041215251160712
7515,302029131,3678,0xad22f63404f7305e4713ccbd4f296f34770513f4 - 0xad22f63404f7305e4713ccbd4f296f34770513f4,0.000069569350538035841259,0.000034343747138643357127,0.00027967958969376910
7499,660995757,4698,superlative_secret_society - SuperlativeSS,0.000069421232160310149515,0.000075161859596000856610,0.00035724162924995303
7465,328192460,2926,BURP - 0x33f391f4c4fe802b70b77ae37670037a92114a7c,0.000069106480607643054558,0.000037318780548520415530,0.00022249659582489624
7460,1972745850,1,0xefbcce4659db72ec6897f46783303708cf9acef8 - 0xefbcce4659db72ec6897f46783303708cf9acef8,0.000069060193614603775887,0.00022432102630924054,0.000000076041215251160712
7460,1230423102,4902,cryptoadz - Toadz,0.000069060193614603775887,0.00013991147062113417,0.00037275403716118981
7434,1519696352,3335,0x97e41d5ce9c8cb1f83947ef82a86e345aed673f3 - 0x97e41d5ce9c8cb1f83947ef82a86e345aed673f3,0.000068819501250799526803,0.00017280474591242905,0.00025359745286262097
7424,155904000,5288,0xb5a1022ad4e7ae5b2f1a64cb9723347c01815c8f - 0xb5a1022ad4e7ae5b2f1a64cb9723347c01815c8f,0.000068726927264720969462,0.000017727851403522575938,0.00040210594624813785
7415,297176128,2199,FEAR - 0x88a9a52f944315d5b4e917b9689e65445c401e83,0.000068643610677250267856,0.000033791911932074896590,0.00016721463233730241
7410,315495920,732,DF - 0x431ad2ff6a9c365805ebad47ee021148d6f7dbe0,0.000068597323684210989186,0.000035875056369160806243,0.000055662169563849641272
7405,305385287,2159,ICE - IceToken,0.000068551036691171710516,0.000034725375800223821479,0.00016417298372725598
7403,1134682936,2278,superrare - SuperRare_v2,0.000068532521893955999047,0.00012902485170053826,0.00017322188834214410
7397,772649646,4,0x0000000099cb7fc48a935bceb9f05bbae54e8987 - 0x0000000099cb7fc48a935bceb9f05bbae54e8987,0.000068476977502308864643,0.000087858028730964705535,0.000000304164861004642848
7395,1775718099,4057,byopills - BYOPills,0.000068458462705093153175,0.00020191699118443138,0.00030849921027395901
7393,440400957,2811,gutterrats - Rats,0.000068439947907877441707,0.000050078014186070502453,0.00021375185607101276
7376,240342288,2,0xcbbb4f60d5874837841a705ce9631851b5e0bc03 - 0xcbbb4f60d5874837841a705ce9631851b5e0bc03,0.000068282572131543894229,0.000027329333228439470191,0.000000152082430502321424
7355,300744005,2605,OM - OM,0.000068088166760778923814,0.000034197615398836787995,0.00019808736572927366
7336,1504112893,3859,0x335eeef8e93a7a757d9e7912044d9cd264e2b2d8 - 0x335eeef8e93a7a757d9e7912044d9cd264e2b2d8,0.000067912276187229664867,0.00017103275003352353,0.00029344304965422919
7334,1367697362,3367,0x8e0543eacd5078ba9db88f34e2cbc24b7c2eb790 - 0x8e0543eacd5078ba9db88f34e2cbc24b7c2eb790,0.000067893761390013953399,0.00015552093338545403,0.00025603077175065812
7317,3518935068,1128,synthetix - ProxyFeePool,0.000067736385613680405921,0.00040013827729980380,0.000085774490803309283271
7308,448293508,1435,mooncats - MoonCatRescue,0.000067653069026209704314,0.000050975476543179515116,0.00010911914388541562
7306,1505018799,3024,0x75bd294f5adae8428ddcd1431ae2e0d4f5a05707 - 0x75bd294f5adae8428ddcd1431ae2e0d4f5a05707,0.000067634554228993992846,0.00017113576064873263,0.00022994863491950999
7304,403186993,3939,curiocards - MyCurioCards,0.000067616039431778281378,0.000045846412534233226859,0.00029952634687432205
7274,706542272,4139,thehumanoids - TheHumanoids,0.000067338317473542609357,0.000080340956026293293352,0.00031473458992455419
7274,414656336,2800,abracadabra - sSpellV1,0.000067338317473542609357,0.000047150592083186633004,0.00021291540270324999
7270,287239524,1408,SWRV - y,0.000067301287879111186421,0.000032662020209170750178,0.00010706603107363428
7266,1531240613,3992,treeverse - TRV,0.000067264258284679763485,0.00017411744439079703,0.00030355653128263356
7252,1663602666,3267,0x86f6bf16f495afc065da4095ac12ccd5e83a8c85 - 0x86f6bf16f495afc065da4095ac12ccd5e83a8c85,0.000067134654704169783208,0.00018916833985883620,0.00024842665022554205
7239,2128468155,1585,creamfinance - CErc20Delegate,0.000067014308522267658666,0.00024202821716549837,0.00012052532617308973
7238,597259666,4058,generativemasks - Generativemasks,0.000067005051123659802932,0.000067914425596299805832,0.00030857525148921017
7229,436123450,4894,boredapekennelclub - BoredApeKennelClub,0.000066921734536189101326,0.000049591618657581639798,0.00037214570743918053
7227,2101359702,1,0x0d62bac5c346c78dc1b27107cabc5f4de057a830 - 0x0d62bac5c346c78dc1b27107cabc5f4de057a830,0.000066903219738973389858,0.00023894571365972959,0.000000076041215251160712
7220,277852426,73,ASEC - 0x75b02aa1084a12b8729f5acbe1078bd450abe552,0.000066838417948718399719,0.000031594612840185323470,0.000005551008713334731985
7215,1615995874,5883,0x315bc085a14e251f129a361afa37205e3313bf15 - 0x315bc085a14e251f129a361afa37205e3313bf15,0.000066792130955679121049,0.00018375496923092154,0.00044735046932257847
7214,1198578772,3770,0x586e1dfa8ceb7d7c46c2f616a04b0d2e995520a4 - 0x586e1dfa8ceb7d7c46c2f616a04b0d2e995520a4,0.000066782873557071265315,0.00013629045031193918,0.00028667538149687588
7204,397214786,3791,DATA - 0x0cf0ee63788a0849fe5297f3407f701e122cc023,0.000066690299570992707975,0.000045167312586527732756,0.00028827224701715026
7198,891464860,3383,{fortube} - 0x5a753021ce28cbc5a7c51f732ba83873d673d8cc,0.000066634755179345573571,0.000101368512479102888096,0.00025724743119467669
7179,295446616,969,0xf8cfee0e8b66ca6ca8da75c955e5e05bd41090c8 - 0xf8cfee0e8b66ca6ca8da75c955e5e05bd41090c8,0.000066458864605796314624,0.000033595249038649396684,0.000073683937578374730044
7178,302881461,3308,BBANK - BlockBank,0.000066449607207188458890,0.000034440665624293272441,0.00025154434005083964
7164,1003305431,2266,0xb2ee306f1c8d314341b7c335014473aa8c2d5d71 - 0xb2ee306f1c8d314341b7c335014473aa8c2d5d71,0.000066320003626678478614,0.00011408590923334342,0.00017230939375913017
7162,307961854,1938,UBX - 0xf5b5efc906513b4344ebabcf47a04901f99f09f3,0.000066301488829462767145,0.000035018357358793325488,0.00014736787515674946
7154,817888690,2350,wormhole - Wormhole,0.000066227429640599921273,0.000093002162618930502230,0.00017869685584022767
7118,1053713679,4,0x00000000008c4fb1c916e0c88fd4cc402d935e7d - 0x00000000008c4fb1c916e0c88fd4cc402d935e7d,0.000065894163290717114848,0.00011981783355892785,0.000000304164861004642848
7088,148848000,1555,0xa29148c2a656e5ddc68acb95626d6b64a1131c06 - 0xa29148c2a656e5ddc68acb95626d6b64a1131c06,0.000065616441332481442827,0.000016925513301207976596,0.00011824408971555491
7082,625997316,2475,0xe0a450b095266e97a2fe1f3a22259600ce6b5210 - 0xe0a450b095266e97a2fe1f3a22259600ce6b5210,0.000065560896940834308423,0.000071182185171977405858,0.00018820200774662276
7077,760423611,3604,gluefactory - GlueFactory,0.000065514609947795029753,0.000086467805697981163505,0.00027405253976518321
7072,2104350681,4086,covidpunks - COVIDPunks,0.000065468322954755751083,0.00023928581802692387,0.00031070440551624267
7071,767792126,4368,0x8630cdeaa26d042f0f9242ca30229b425e7f243f - 0x8630cdeaa26d042f0f9242ca30229b425e7f243f,0.000065459065556147895348,0.000087305679896107107378,0.00033214802821706999
7070,1486120907,3874,0x8460bb8eb1251a923a31486af9567e500fc2f43f - 0x8460bb8eb1251a923a31486af9567e500fc2f43f,0.000065449808157540039614,0.00016898688043260079,0.00029458366788299660
7050,750001533,3710,caninecartel - CanineCartel,0.000065264660185382924934,0.000085282710702984744162,0.00028211290858180624
7049,1309439133,3623,0x73883743dd9894bd2d43e975465b50df8d3af3b2 - 0x73883743dd9894bd2d43e975465b50df8d3af3b2,0.000065255402786775069200,0.00014889638733952583,0.00027549732285495526
7048,148008000,798,0x44f14099b8b9c60515e83a0cb1a85e14982bb091 - 0x44f14099b8b9c60515e83a0cb1a85e14982bb091,0.000065246145388167213466,0.000016829996860456238579,0.000060680889770426248272
7048,1502310904,3362,0x0fd644bea6db6736a77c155d343fcc7747b837d6 - 0x0fd644bea6db6736a77c155d343fcc7747b837d6,0.000065246145388167213466,0.00017082784577691188,0.00025565056567440231
7041,885180324,49,0x5af7f71c7747fb0eceb2eef115c3fa34dd4998d3 - 0x5af7f71c7747fb0eceb2eef115c3fa34dd4998d3,0.000065181343597912223327,0.000100653897585655073061,0.000003726019547306874894
7031,590287250,222,0xfe50ba7241b635eda23a32875c383a34e8a3596c - 0xfe50ba7241b635eda23a32875c383a34e8a3596c,0.000065088769611833665987,0.000067121591834680198478,0.000016881149785757678091
7024,1044456408,1738,nucypher - Dispatcher,0.000065023967821578675849,0.00011876518882441084,0.00013215963210651732
7006,1310079784,1812,0x566309d3523a216287bfb39c6b6bbb3a504ef5f0 - 0x566309d3523a216287bfb39c6b6bbb3a504ef5f0,0.000064857334646637272636,0.00014896923579581636,0.00013778668203510321
7005,288322784,2519,OVR - 0x21bfbda47a0b4b5b1248c767ee49f7caa9b23697,0.000064848077248029416902,0.000032785197756323997469,0.00019154782121767383
7000,341962240,258,CBANK - 0xa5e412ba6fca1e07b15defcaa4236ff7b5a7f086,0.000064801790254990138232,0.000038884542900347162090,0.000019618633534799463727
6994,1658998262,16,0x3d71d79c224998e608d03c5ec9b405e7a38505f0 - 0x3d71d79c224998e608d03c5ec9b405e7a38505f0,0.000064746245863343003828,0.00018864477285661827,0.000001216659444018571394
6988,459086978,5,0xe32fd54add3c631eaf290179539f4bd7cf10d9b8 - 0xe32fd54add3c631eaf290179539f4bd7cf10d9b8,0.000064690701471695869424,0.000052202802540513636227,0.000000380206076255803561
6979,278098573,2415,CUDOS - CudosToken,0.000064607384884225167817,0.000031622602227496892586,0.00018363953483155312
6974,340771140,3579,STC - 0x15b543e986b8c34074dfc9901136d9355a537e7e,0.000064561097891185889147,0.000038749102861562167861,0.00027215150938390419
6971,953512581,3690,moonboyz - TheMoonBoyz,0.000064533325695362321945,0.00010842396184419440,0.00028059208427678303
6969,1444069244,1,0x4024fe8187f0f31e72914a7d5014b29a88f07747 - 0x4024fe8187f0f31e72914a7d5014b29a88f07747,0.000064514810898146610477,0.00016420518379277751,0.000000076041215251160712
6956,807025159,2350,partydao - PartyBid,0.000064394464716244485935,0.000091766869981887443598,0.00017869685584022767
6955,1360278763,3724,0xc2f05fd9fe4cfe8f7395ddb220c84d3ef240cf3d - 0xc2f05fd9fe4cfe8f7395ddb220c84d3ef240cf3d,0.000064385207317636630201,0.00015467736413325831,0.00028317748559532249
6946,379244820,1311,DCN - 0x08d32b0da63e2c3bcf8019c9c5d849d7a9d791e6,0.000064301890730165928594,0.000043123946880873272512,0.000099690033194271693589
6943,2657786552,312,0x746aebc06d2ae31b71ac51429a19d54e797878e9 - 0x746aebc06d2ae31b71ac51429a19d54e797878e9,0.000064274118534342361392,0.00030221703776770723,0.000023724859158362142181
6931,145551000,6921,0x4fd0a2771422fde9fab566eb8873140522138325 - 0x4fd0a2771422fde9fab566eb8873140522138325,0.000064163029751048092584,0.000016550611271257404880,0.00052628125075328329
6930,687641553,2240,fei_protocol - FeiStakingRewards,0.000064153772352440236850,0.000078191754351854306425,0.00017033232216260000
6927,287172600,934,0xf4eda77f0b455a12f3eb44f8653835f377e36b76 - 0xf4eda77f0b455a12f3eb44f8653835f377e36b76,0.000064126000156616669648,0.000032654410277884000994,0.000071022495044584105120
6922,355331009,5260,KLEE - 0x382f0160c24f5c515a19f155bac14d479433a407,0.000064079713163577390978,0.000040404706271909271490,0.00039997679222110535
6916,145236000,1685,0x777f415324d56e1d54fa832902d8797db7a4c57c - 0x777f415324d56e1d54fa832902d8797db7a4c57c,0.000064024168771930256573,0.000016514792605975503124,0.00012812944769820580
6895,280101147,3011,RAMP - 0x33d0568941c0c64ff7e0fb4fba0b11bd37deed9f,0.000063829763401165286159,0.000031850315014189715214,0.00022896009912124490
6893,1611923159,2203,0xa0c38108bbb0f5f2fb46a2019d7314cce38f3f22 - 0xa0c38108bbb0f5f2fb46a2019d7314cce38f3f22,0.000063811248603949574691,0.00018329186061068795,0.00016751879719830705
6889,1472780399,3904,0x5aa140dd5b946687e38d5f5ac4ef9e7b0154eff6 - 0x5aa140dd5b946687e38d5f5ac4ef9e7b0154eff6,0.000063774219009518151754,0.00016746993062071973,0.00029686490434053142
6874,313719072,4824,GERO - 0x3431f91b3a388115f00c5ba9fdb899851d005fb5,0.000063635358030400315744,0.000035673010896878848871,0.00036682282237159928
6862,1458868724,2405,dizzydragons - DizzyDragons,0.000063524269247106046936,0.00016588803338155910,0.00018287912267904151
6861,1490169088,4027,alphabettydoodles - AlphaBettyDoodles,0.000063515011848498191202,0.00016944719929050414,0.00030621797381642419
6859,970968579,1784,0xf7e4601c0b30843e4d3d3a4286df43c8188db009 - 0xf7e4601c0b30843e4d3d3a4286df43c8188db009,0.000063496497051282479733,0.00011040888422363423,0.00013565752800807071
6851,269945370,2861,XCAD - 0x7659ce147d0e714454073a5dd7003544234b6aa0,0.000063422437862419633861,0.000030695501118822615616,0.00021755391683357080
6848,295859261,1376,TLM - 0x888888848b652b3e3a0f34c96e00eec0f3a23f72,0.000063394665666596066659,0.000033642170921618445415,0.00010463271218559714
6832,272915084,1082,FOR - 0x1fcdce58959f536621d76f5b7ffb955baa5a672f,0.000063246547288870374915,0.000031033187441835242894,0.000082276594901755890514
6831,1674536797,4242,0xd80eef7484c8fab1912a43e44a97774093007ab1 - 0xd80eef7484c8fab1912a43e44a97774093007ab1,0.000063237289890262519181,0.00019041166042530435,0.00032256683509542374
6823,405465901,4042,meebits - Meebits,0.000063163230701399673308,0.000046105547273472109931,0.00030735859204519160
6809,566108332,2,0x30ec72f98e82f57da2565300000000004b2d83ab - 0x30ec72f98e82f57da2565300000000004b2d83ab,0.000063033627120889693032,0.000064372205895884803397,0.000000152082430502321424
6795,695470558,1,0x36c1c59dcca0fd4a8c28551f7b2fe6421d53ce32 - 0x36c1c59dcca0fd4a8c28551f7b2fe6421d53ce32,0.000062904023540379712755,0.000079081990890220450107,0.000000076041215251160712
6785,446707472,2941,AKRO - 0x8ab7404063ec4dbcfd4598215992dc3f8ec853d7,0.000062811449554301155415,0.000050795128312674606119,0.00022363721405366365
6783,1335224422,3690,eight_bit_universe - BITS,0.000062792934757085443947,0.00015182843380266267,0.00028059208427678303
6779,1029598015,2532,0x07a13eea351d501cfedf96bda8528bbc71ca5d80 - 0x07a13eea351d501cfedf96bda8528bbc71ca5d80,0.000062755905162654021011,0.00011707564023554115,0.00019253635701593892
6774,142254000,5636,0x20e3a9cf9f2d4773de24fb50b1eff25fed70acc3 - 0x20e3a9cf9f2d4773de24fb50b1eff25fed70acc3,0.000062709618169614742341,0.000016175709241306833164,0.00042856828915554177
6760,141960000,5700,0xf71afe21cd32959113fc47ae2ef886b43a9413d5 - 0xf71afe21cd32959113fc47ae2ef886b43a9413d5,0.000062580014589104762064,0.000016142278487043724858,0.00043343492693161606
6752,714050972,3583,0x1c5ed03149b1fd5efe12828a660c7b892c111ba4 - 0x1c5ed03149b1fd5efe12828a660c7b892c111ba4,0.000062505955400241916192,0.000081194770667570168647,0.00027245567424490883
6750,359983603,2735,BBTC - 0x9be89d2a4cd102d8fecc6bf9da793be995c22541,0.000062487440603026204724,0.000040933752961365095046,0.00020797272371192455
6723,958273422,1992,0xf35a92585ceee7251388e14f268d9065f5206207 - 0xf35a92585ceee7251388e14f268d9065f5206207,0.000062237490840614099905,0.00010896531730527172,0.00015147410078031214
6715,1449873935,4101,0x12d2d1bed91c24f878f37e66bd829ce7197e4d14 - 0x12d2d1bed91c24f878f37e66bd829ce7197e4d14,0.000062163431651751254033,0.00016486523548799614,0.00031184502374501008
6712,1384313864,3503,0xb2e4e69527d57fa108c535721c057075a7a82e86 - 0xb2e4e69527d57fa108c535721c057075a7a82e86,0.000062135659455927686831,0.00015741039663400657,0.00026637237702481597
6702,1006871674,3624,apedaoremix - ApeDaoRemix,0.000062043085469849129490,0.00011449142689788604,0.00027557336407020642
6697,633749026,1,0x0a1820f0ff7dc9fce0a4f0b589ee14ddae88233c - 0x0a1820f0ff7dc9fce0a4f0b589ee14ddae88233c,0.000061996798476809850820,0.000072063632492143661933,0.000000076041215251160712
6689,270558971,4035,LGO - 0x0a50c93c762fdd6e56d86215c24aaad43ab629aa,0.000061922739287947004948,0.000030765273718300838472,0.00030682630353843347
6682,881324168,1640,0xc9eef4c46abcb11002c9bb8a47445c96cdbcaffb - 0xc9eef4c46abcb11002c9bb8a47445c96cdbcaffb,0.000061857937497692014810,0.000100215413899817621793,0.00012470759301190357
6680,140280000,5210,0x72e5263ff33d2494692d7f94a758aa9f82062f73 - 0x72e5263ff33d2494692d7f94a758aa9f82062f73,0.000061839422700476303342,0.000015951245605540248824,0.00039617473145854731
6670,518530928,3146,0xe33b15629739770a27c4726a22be61128aa1c781 - 0xe33b15629739770a27c4726a22be61128aa1c781,0.000061746848714397746001,0.000058962176978875870858,0.00023922566318015160
6658,139818000,5556,0x9d77f034881121fe5915ba4088c556749de14ffc - 0x9d77f034881121fe5915ba4088c556749de14ffc,0.000061635759931103477193,0.000015898711563126792915,0.00042248499193544892
6657,139797000,6651,0x90a29c3ec15a5fd03f68a2bc8fc9999cb16f96f5 - 0x90a29c3ec15a5fd03f68a2bc8fc9999cb16f96f5,0.000061626502532495621459,0.000015896323652107999464,0.00050575012263546990
6657,423634603,2699,entrope - Entrope,0.000061626502532495621459,0.000048171511259328043278,0.00020523523996288276
6654,2155518688,1026,0x1f2403da6a03f989d3588f61c9a6c6dbf94061b7 - 0x1f2403da6a03f989d3588f61c9a6c6dbf94061b7,0.000061598730336672054257,0.00024510413458525722,0.000078018286847690890635
6646,1019398277,3993,0x73b1714fb3bfaefa12f3707befcba3205f9a1162 - 0x73b1714fb3bfaefa12f3707befcba3205f9a1162,0.000061524671147809208384,0.00011591582753273133,0.00030363257249788472
6645,1294755362,4638,space_boys_nft - SpaceBoysNFT,0.000061515413749201352650,0.00014722669502674775,0.00035267915633488338
6627,304522238,3743,eighteighteight - EightEightEight,0.000061348780574259949438,0.000034627238456563884880,0.00028462226868509455
6625,305037846,2821,RAD - Radicle,0.000061330265777044237970,0.000034685868267258077898,0.00021451226822352437
6624,468608981,768,TON - 0x2be5e8c109e2197d077d13a82daead6a9b3433c5,0.000061321008378436382236,0.000053285549963593840575,0.000058399653312891426908
6615,912630109,1154,0x3c624857c4d3fcd693fff925895bdfbe35cc978f - 0x3c624857c4d3fcd693fff925895bdfbe35cc978f,0.000061237691790965680629,0.00010377521396970322,0.000087751562399839461786
6601,366632048,4474,SANSHU - 0xc73c167e7a4ba109e4052f70d5466d0c312a344d,0.000061108088210455700353,0.000041689747964857581784,0.00034020839703369303
6600,1491256381,3754,apesofspace - ApesOfSpace,0.000061098830811847844619,0.00016957083543028304,0.00028545872205285731
6596,1537398615,2565,knownorigin - KnownOriginDigitalAssetV2,0.000061061801217416421683,0.00017481767109696617,0.00019504571711922723
6593,1691156807,2228,0x24d0cbd0d5d7b50212251c5dc7cb810e7af71f6a - 0x24d0cbd0d5d7b50212251c5dc7cb810e7af71f6a,0.000061034029021592854481,0.00019230152256870708,0.00016941982757958607
6571,1784103717,3217,afrodroids - AfroDroids,0.000060830366252220028332,0.00020287052021403104,0.00024462458946298401
6569,1592427661,2721,0x88c2b948749b13abc1e0ae4b50ebeb2131d283c1 - 0x88c2b948749b13abc1e0ae4b50ebeb2131d283c1,0.000060811851455004316864,0.00018107502658730387,0.00020690814669840830
6567,1661006463,2829,lofikitties - LofiKitties,0.000060793336657788605396,0.00018887312548975408,0.00021512059794553365
6543,1539783494,3312,0x06af447c72e18891fb65450f41134c00cf7ac28c - 0x06af447c72e18891fb65450f41134c00cf7ac28c,0.000060571159091200067779,0.00017508885580375613,0.00025184850491184428
6530,1485629062,2487,royalsocietyofplayers - RoyalSociety,0.000060450812909297943237,0.00016893095271378943,0.00018911450232963669
6529,137109000,4912,0xa4ee5581fdcbaaf52c5edb65c8fbb7d3de78b838 - 0xa4ee5581fdcbaaf52c5edb65c8fbb7d3de78b838,0.000060441555510690087503,0.000015590671041702437810,0.00037351444931370142
6524,573225521,2,0x3a61da6d37493e2f248a6832f49b52af0a6f4fbb - 0x3a61da6d37493e2f248a6832f49b52af0a6f4fbb,0.000060395268517650808832,0.000065181501802357924284,0.000000152082430502321424
6517,259352207,4247,ethereumnameservice - ENSRegistryWithFallback,0.000060330466727395818694,0.000029490952040176183061,0.00032294704117167954
6511,973593753,1857,captchas - CAPTCHAs,0.000060274922335748684290,0.00011070739288653185,0.00014120853672140544
6511,738705320,3047,api3 - Api3Pool,0.000060274922335748684290,0.000083998217774730562306,0.00023169758287028669
6503,535744182,1,0x3a5cc8689d1b0cef2c317bc5c0ad6ce88b27d597 - 0x3a5cc8689d1b0cef2c317bc5c0ad6ce88b27d597,0.000060200863146885838418,0.000060919496926299224937,0.000000076041215251160712
6493,323476880,4969,0x777e2ae845272a2f540ebf6a3d03734a5a8f618e - 0x777e2ae845272a2f540ebf6a3d03734a5a8f618e,0.000060108289160807281077,0.000036782571717948890818,0.00037784879858301758
6483,332741099,542,0xfa5b75a9e13df9775cf5b996a049d9cc07c15731 - 0xfa5b75a9e13df9775cf5b996a049d9cc07c15731,0.000060015715174728723737,0.000037836006509882968936,0.000041214338666129105969
6478,136038000,1318,0x26352d20e6a05e04a1ecc75d4a43ae9989272621 - 0x26352d20e6a05e04a1ecc75d4a43ae9989272621,0.000059969428181689445067,0.000015468887579743971838,0.00010022232170102982
